,Latent_Dim30,category,description
"('sai_ss_wpolo_tspent_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Swimming, Water Polo: About how many minutes per session?"
"('famhx_ss_momdad_prf_p', 'baseline_year_1_arm_1')_0.0",0.0,Medical History,Either parent been to a doctor or counselor due to emotional/mental problem
"('famhx_ss_momdad_prf_p', 'baseline_year_1_arm_1')_1.0",0.0,Medical History,Either parent been to a doctor or counselor due to emotional/mental problem
"('famhx_ss_parent_prf_p', 'baseline_year_1_arm_1')_-1.0",0.0,Medical History,Overall parents been to a doctor or counselor due to emotional/mental problem
"('famhx_ss_parent_prf_p', 'baseline_year_1_arm_1')_0.0",0.0,Medical History,Overall parents been to a doctor or counselor due to emotional/mental problem
"('sai_ss_wpolo_tspent_p', 'baseline_year_1_arm_1')_6.0",0.0,Extracurricular,"Swimming, Water Polo: About how many minutes per session?"
"('sai_ss_wpolo_tspent_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,"Swimming, Water Polo: About how many minutes per session?"
"('famhx_ss_parent_prf_p', 'baseline_year_1_arm_1')_1.0",0.0,Medical History,Overall parents been to a doctor or counselor due to emotional/mental problem
"('sai_ss_wpolo_tspent_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Swimming, Water Polo: About how many minutes per session?"
"('sai_ss_wpolo_tspent_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,"Swimming, Water Polo: About how many minutes per session?"
"('sai_ss_wpolo_perwk_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,"Swimming, Water Polo: About how many days per week?"
"('sai_ss_run_tspent_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Track, Running, Cross-country: About how many minutes per session?"
"('sai_ss_wpolo_perwk_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Swimming, Water Polo: About how many days per week?"
"('famhx_ss_parent_prf_p', 'baseline_year_1_arm_1')_2.0",0.0,Medical History,Overall parents been to a doctor or counselor due to emotional/mental problem
"('famhx_ss_parent_prf_p', 'baseline_year_1_arm_1')_3.0",0.0,Medical History,Overall parents been to a doctor or counselor due to emotional/mental problem
"('sai_ss_wpolo_perwk_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Swimming, Water Polo: About how many days per week?"
"('sai_ss_wpolo_perwk_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,"Swimming, Water Polo: About how many days per week?"
"('famhx_ss_fath_prob_hspd_p', 'baseline_year_1_arm_1')_0.0",0.0,Medical History,father hospitalized due to emotional/mental problem
"('famhx_ss_fath_prob_hspd_p', 'baseline_year_1_arm_1')_1.0",0.0,Medical History,father hospitalized due to emotional/mental problem
"('sai_ss_wpolo_nmonth_p', 'baseline_year_1_arm_1')_12.0",0.0,Extracurricular,"Swimming, Water Polo: During the most active period, about how many months per year did your child participate?"
"('sai_ss_wpolo_nmonth_p', 'baseline_year_1_arm_1')_10.0",0.0,Extracurricular,"Swimming, Water Polo: During the most active period, about how many months per year did your child participate?"
"('sai_ss_tennis_nyr_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,Tennis
"('famhx_ss_matgm_prob_prf_p', 'baseline_year_1_arm_1')_1.0",0.0,Medical History,maternal grandmother been to a doctor or counselor due to emotional/mental problem
"('sai_ss_tennis_nmonth_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,"Tennis: During the most active period, about how many months per year did your child participate?"
"('sai_ss_tennis_nmonth_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Tennis: During the most active period, about how many months per year did your child participate?"
"('sai_ss_run_tspent_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Track, Running, Cross-country: About how many minutes per session?"
"('sai_ss_run_perwk_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Track, Running, Cross-country: About how many days per week?"
"('sai_ss_run_perwk_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,"Track, Running, Cross-country: About how many days per week?"
"('sai_ss_run_perwk_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,"Track, Running, Cross-country: About how many days per week?"
"('sai_ss_run_perwk_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Track, Running, Cross-country: About how many days per week?"
"('sai_ss_run_nmonth_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Track, Running, Cross-country: During the most active period, about how many months per year did your child participate?"
"('sai_ss_run_nmonth_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Track, Running, Cross-country: During the most active period, about how many months per year did your child participate?"
"('sai_ss_run_nmonth_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Track, Running, Cross-country: During the most active period, about how many months per year did your child participate?"
"('sai_ss_run_nyr_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Track, Running, Cross-country: For how many years did your child participate in this activity?"
"('sai_ss_run_nyr_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,"Track, Running, Cross-country: For how many years did your child participate in this activity?"
"('sai_ss_run_nyr_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,"Track, Running, Cross-country: For how many years did your child participate in this activity?"
"('sai_ss_run_nyr_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Track, Running, Cross-country: For how many years did your child participate in this activity?"
"('famhx_ss_patgm_prob_prf_p', 'baseline_year_1_arm_1')_1.0",0.0,Medical History,paternal grandmother been to a doctor or counselor due to emotional/mental problem
"('famhx_ss_moth_prob_prf_p', 'baseline_year_1_arm_1')_0.0",0.0,Medical History,mother been to a doctor or counselor due to emotional/mental problem
"('sai_ss_tennis_perwk_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,Tennis
"('famhx_ss_moth_prob_prf_p', 'baseline_year_1_arm_1')_1.0",0.0,Medical History,mother been to a doctor or counselor due to emotional/mental problem
"('famhx_ss_matgf_prob_prf_p', 'baseline_year_1_arm_1')_0.0",0.0,Medical History,maternal grandfather been to a doctor or counselor due to emotional/mental problem
"('famhx_ss_matgf_prob_prf_p', 'baseline_year_1_arm_1')_1.0",0.0,Medical History,maternal grandfather been to a doctor or counselor due to emotional/mental problem
"('famhx_ss_matgm_prob_prf_p', 'baseline_year_1_arm_1')_0.0",0.0,Medical History,maternal grandmother been to a doctor or counselor due to emotional/mental problem
"('sai_ss_m_arts_perwk_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,Martial Arts
"('sai_ss_m_arts_nmonth_p', 'baseline_year_1_arm_1')_12.0",0.0,Extracurricular,"Martial Arts: During the most active period, about how many months per year did your child participate?"
"('famhx_ss_moth_prob_nrv_p', 'baseline_year_1_arm_1')_0.0",0.0,Medical History,mother nerves/nervous breakdown problem
"('sai_ss_base_perwk_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Baseball, Softball: About how many days per week?"
"('sai_ss_basket_nyr_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_nyr_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_nyr_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_nyr_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Basketball
"('sai_ss_base_tspent_p', 'baseline_year_1_arm_1')_6.0",0.0,Extracurricular,"Baseball, Softball: About how many minutes per session?"
"('sai_ss_base_tspent_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,"Baseball, Softball: About how many minutes per session?"
"('sai_ss_base_tspent_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Baseball, Softball: About how many minutes per session?"
"('sai_ss_base_tspent_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Baseball, Softball: About how many minutes per session?"
"('sai_ss_base_perwk_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Baseball, Softball: About how many days per week?"
"('sai_ss_base_perwk_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,"Baseball, Softball: About how many days per week?"
"('sai_ss_basket_nyr_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,Basketball
"('sai_ss_base_perwk_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,"Baseball, Softball: About how many days per week?"
"('sai_ss_base_perwk_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Baseball, Softball: About how many days per week?"
"('sai_ss_base_nmonth_p', 'baseline_year_1_arm_1')_6.0",0.0,Extracurricular,"Baseball, Softball: During the most active period, about how many months per year did your child participate?"
"('sai_ss_base_nmonth_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,"Baseball, Softball: During the most active period, about how many months per year did your child participate?"
"('sai_ss_base_nmonth_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Baseball, Softball: During the most active period, about how many months per year did your child participate?"
"('parent_monitor_q3_y', '1_year_follow_up_y_arm_1')_5.0",0.0,Parent Characteristics,"If you are at home when your parents or guardians are not, how often do you know how to get in touch with them?"
"('sai_ss_base_nmonth_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Baseball, Softball: During the most active period, about how many months per year did your child participate?"
"('sai_ss_base_nmonth_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,"Baseball, Softball: During the most active period, about how many months per year did your child participate?"
"('sai_ss_base_nmonth_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Baseball, Softball: During the most active period, about how many months per year did your child participate?"
"('sai_ss_basket_nyr_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_nmonth_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Basketball: During the most active period, about how many months per year did your child participate?"
"('sai_ss_climb_tspent_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Climbing
"('sai_ss_basket_tspent_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,Basketball
"('parent_monitor_q3_y', '1_year_follow_up_y_arm_1')_4.0",0.0,Parent Characteristics,"If you are at home when your parents or guardians are not, how often do you know how to get in touch with them?"
"('sai_ss_climb_perwk_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Climbing
"('sai_ss_climb_nmonth_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Climbing: During the most active period, about how many months per year did your child participate?"
"('sai_ss_climb_nyr_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,Climbing
"('sai_ss_climb_nyr_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Climbing
"('sai_ss_basket_tspent_p', 'baseline_year_1_arm_1')_6.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_tspent_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_tspent_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_tspent_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_tspent_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_nmonth_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,"Basketball: During the most active period, about how many months per year did your child participate?"
"('sai_ss_basket_perwk_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_perwk_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_perwk_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_perwk_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_perwk_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_nmonth_p', 'baseline_year_1_arm_1')_6.0",0.0,Extracurricular,"Basketball: During the most active period, about how many months per year did your child participate?"
"('sai_ss_basket_nmonth_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,"Basketball: During the most active period, about how many months per year did your child participate?"
"('sai_ss_basket_nmonth_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Basketball: During the most active period, about how many months per year did your child participate?"
"('sai_ss_basket_nmonth_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Basketball: During the most active period, about how many months per year did your child participate?"
"('sai_ss_base_nyr_p', 'baseline_year_1_arm_1')_6.0",0.0,Extracurricular,"Baseball, Softball: For how many years did your child participate in this activity?"
"('parent_monitor_q3_y', 'baseline_year_1_arm_1')_1.0",0.0,Parent Characteristics,"If you are at home when your parents or guardians are not, how often do you know how to get in touch with them?"
"('parent_monitor_q3_y', 'baseline_year_1_arm_1')_2.0",0.0,Parent Characteristics,"If you are at home when your parents or guardians are not, how often do you know how to get in touch with them?"
"('parent_monitor_q5_y', '1_year_follow_up_y_arm_1')_2.0",0.0,Parent Characteristics,"In an average week, how many times do you and your parents/guardians, eat dinner together?"
"('sai_ss_dance_nmonth_p', 'baseline_year_1_arm_1')_10.0",0.0,Extracurricular,"Ballet, Dance: During the most active period, about how many months per year did your child participate?"
"('parent_monitor_q4_y', 'baseline_year_1_arm_1')_2.0",0.0,Parent Characteristics,"How often do you talk to your parent or guardian about your plans for the coming day, such as your plans about what will happen at school or what you are going to do with friends?"
"('parent_monitor_q4_y', 'baseline_year_1_arm_1')_3.0",0.0,Parent Characteristics,"How often do you talk to your parent or guardian about your plans for the coming day, such as your plans about what will happen at school or what you are going to do with friends?"
"('parent_monitor_q4_y', 'baseline_year_1_arm_1')_5.0",0.0,Parent Characteristics,"How often do you talk to your parent or guardian about your plans for the coming day, such as your plans about what will happen at school or what you are going to do with friends?"
"('parent_monitor_q5_y', '1_year_follow_up_y_arm_1')_1.0",0.0,Parent Characteristics,"In an average week, how many times do you and your parents/guardians, eat dinner together?"
"('sai_ss_dance_nmonth_p', 'baseline_year_1_arm_1')_9.0",0.0,Extracurricular,"Ballet, Dance: During the most active period, about how many months per year did your child participate?"
"('sai_ss_dance_nmonth_p', 'baseline_year_1_arm_1')_8.0",0.0,Extracurricular,"Ballet, Dance: During the most active period, about how many months per year did your child participate?"
"('sai_ss_dance_nmonth_p', 'baseline_year_1_arm_1')_6.0",0.0,Extracurricular,"Ballet, Dance: During the most active period, about how many months per year did your child participate?"
"('sai_ss_dance_nmonth_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Ballet, Dance: During the most active period, about how many months per year did your child participate?"
"('sai_ss_dance_nmonth_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Ballet, Dance: During the most active period, about how many months per year did your child participate?"
"('sai_ss_base_nyr_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,"Baseball, Softball: For how many years did your child participate in this activity?"
"('sai_ss_dance_nmonth_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Ballet, Dance: During the most active period, about how many months per year did your child participate?"
"('parent_monitor_q5_y', '1_year_follow_up_y_arm_1')_5.0",0.0,Parent Characteristics,"In an average week, how many times do you and your parents/guardians, eat dinner together?"
"('parent_monitor_q5_y', 'baseline_year_1_arm_1')_1.0",0.0,Parent Characteristics,"In an average week, how many times do you and your parents/guardians, eat dinner together?"
"('sai_ss_dance_nyr_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Ballet, Dance: For how many years did your child participate in this activity?"
"('sai_ss_dance_nyr_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Ballet, Dance: For how many years did your child participate in this activity?"
"('sai_ss_dance_nyr_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,"Ballet, Dance: For how many years did your child participate in this activity?"
"('sai_ss_dance_nyr_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,"Ballet, Dance: For how many years did your child participate in this activity?"
"('parent_monitor_q5_y', 'baseline_year_1_arm_1')_2.0",0.0,Parent Characteristics,"In an average week, how many times do you and your parents/guardians, eat dinner together?"
"('parent_monitor_q5_y', 'baseline_year_1_arm_1')_4.0",0.0,Parent Characteristics,"In an average week, how many times do you and your parents/guardians, eat dinner together?"
"('parent_monitor_q4_y', 'baseline_year_1_arm_1')_1.0",0.0,Parent Characteristics,"How often do you talk to your parent or guardian about your plans for the coming day, such as your plans about what will happen at school or what you are going to do with friends?"
"('sai_ss_dance_perwk_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Ballet, Dance: About how many days per week?"
"('sai_ss_dance_perwk_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,"Ballet, Dance: About how many days per week?"
"('sai_ss_dance_perwk_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,"Ballet, Dance: About how many days per week?"
"('sai_ss_base_nyr_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Baseball, Softball: For how many years did your child participate in this activity?"
"('parent_monitor_q3_y', 'baseline_year_1_arm_1')_3.0",0.0,Parent Characteristics,"If you are at home when your parents or guardians are not, how often do you know how to get in touch with them?"
"('sai_ss_base_nyr_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Baseball, Softball: For how many years did your child participate in this activity?"
"('sai_ss_base_nyr_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,"Baseball, Softball: For how many years did your child participate in this activity?"
"('parent_monitor_q3_y', 'baseline_year_1_arm_1')_4.0",0.0,Parent Characteristics,"If you are at home when your parents or guardians are not, how often do you know how to get in touch with them?"
"('parent_monitor_q3_y', 'baseline_year_1_arm_1')_5.0",0.0,Parent Characteristics,"If you are at home when your parents or guardians are not, how often do you know how to get in touch with them?"
"('sai_ss_base_nyr_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,"Baseball, Softball: For how many years did your child participate in this activity?"
"('sai_ss_base_nyr_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Baseball, Softball: For how many years did your child participate in this activity?"
"('parent_monitor_q4_y', '1_year_follow_up_y_arm_1')_2.0",0.0,Parent Characteristics,"How often do you talk to your parent or guardian about your plans for the coming day, such as your plans about what will happen at school or what you are going to do with friends?"
"('parent_monitor_q4_y', '1_year_follow_up_y_arm_1')_3.0",0.0,Parent Characteristics,"How often do you talk to your parent or guardian about your plans for the coming day, such as your plans about what will happen at school or what you are going to do with friends?"
"('sai_ss_dance_tspent_p', 'baseline_year_1_arm_1')_6.0",0.0,Extracurricular,"Ballet, Dance: About how many minutes per session?"
"('parent_monitor_q4_y', '1_year_follow_up_y_arm_1')_4.0",0.0,Parent Characteristics,"How often do you talk to your parent or guardian about your plans for the coming day, such as your plans about what will happen at school or what you are going to do with friends?"
"('sai_ss_dance_tspent_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,"Ballet, Dance: About how many minutes per session?"
"('sai_ss_dance_tspent_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Ballet, Dance: About how many minutes per session?"
"('sai_ss_dance_tspent_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Ballet, Dance: About how many minutes per session?"
"('sai_ss_dance_tspent_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,"Ballet, Dance: About how many minutes per session?"
"('parent_monitor_q4_y', '1_year_follow_up_y_arm_1')_5.0",0.0,Parent Characteristics,"How often do you talk to your parent or guardian about your plans for the coming day, such as your plans about what will happen at school or what you are going to do with friends?"
"('sai_ss_dance_tspent_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Ballet, Dance: About how many minutes per session?"
"('sai_ss_dance_perwk_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Ballet, Dance: About how many days per week?"
"('sai_ss_climb_perwk_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,Climbing
"('sai_ss_climb_tspent_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,Climbing
"('sai_ss_m_arts_nmonth_p', 'baseline_year_1_arm_1')_10.0",0.0,Extracurricular,"Martial Arts: During the most active period, about how many months per year did your child participate?"
"('sai_ss_polo_nyr_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,"Horseback Riding, Polo: For how many years did your child participate in this activity?"
"('sai_ss_iskate_nmonth_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Ice or Inline Skating: During the most active period, about how many months per year did your child participate?"
"('famhx_ss_parent_scd_p', 'baseline_year_1_arm_1')_0.0",0.0,Medical History,Overall parents attempted or committed suicide
"('sai_ss_iskate_nyr_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,Ice or Inline Skating
"('sai_ss_iskate_nyr_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Ice or Inline Skating
"('sai_ss_polo_tspent_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Horseback Riding, Polo: About how many minutes per session?"
"('sai_ss_polo_tspent_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Horseback Riding, Polo: About how many minutes per session?"
"('sai_ss_polo_perwk_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,"Horseback Riding, Polo: About how many days per week?"
"('sai_ss_polo_perwk_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Horseback Riding, Polo: About how many days per week?"
"('sai_ss_polo_nmonth_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Horseback Riding, Polo: During the most active period, about how many months per year did your child participate?"
"('famhx_ss_parent_scd_p', 'baseline_year_1_arm_1')_1.0",0.0,Medical History,Overall parents attempted or committed suicide
"('sai_ss_iskate_perwk_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Ice or Inline Skating
"('famhx_ss_parent_scd_p', 'baseline_year_1_arm_1')_2.0",0.0,Medical History,Overall parents attempted or committed suicide
"('sai_ss_polo_nyr_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Horseback Riding, Polo: For how many years did your child participate in this activity?"
"('sai_ss_ihock_tspent_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Ice Hockey
"('sai_ss_ihock_perwk_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Ice Hockey
"('sai_ss_ihock_nmonth_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Ice Hockey: During the most active period, about how many months per year did your child participate?"
"('sai_ss_ihock_nyr_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Ice Hockey
"('sai_ss_gym_tspent_p', 'baseline_year_1_arm_1')_6.0",0.0,Extracurricular,Gymnastics
"('sai_ss_gym_tspent_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,Gymnastics
"('medhx_ss_4b_p_l', '1_year_follow_up_y_arm_1')_0.0",0.0,Medical History,How many times has he/she been to the emergency room in that past year?
"('sai_ss_iskate_nmonth_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Ice or Inline Skating: During the most active period, about how many months per year did your child participate?"
"('sai_ss_iskate_tspent_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Ice or Inline Skating
"('parent_monitor_q3_y', '1_year_follow_up_y_arm_1')_3.0",0.0,Parent Characteristics,"If you are at home when your parents or guardians are not, how often do you know how to get in touch with them?"
"('sai_ss_m_arts_nyr_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,Martial Arts
"('sai_ss_m_arts_nmonth_p', 'baseline_year_1_arm_1')_9.0",0.0,Extracurricular,"Martial Arts: During the most active period, about how many months per year did your child participate?"
"('sai_ss_m_arts_nmonth_p', 'baseline_year_1_arm_1')_6.0",0.0,Extracurricular,"Martial Arts: During the most active period, about how many months per year did your child participate?"
"('sai_ss_m_arts_nmonth_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Martial Arts: During the most active period, about how many months per year did your child participate?"
"('famhx_ss_moth_prob_scd_p', 'baseline_year_1_arm_1')_1.0",0.0,Medical History,mother attempted or committed suicide
"('famhx_ss_matgf_prob_scd_p', 'baseline_year_1_arm_1')_0.0",0.0,Medical History,maternal grandfather attempted or committed suicide
"('sai_ss_m_arts_nmonth_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Martial Arts: During the most active period, about how many months per year did your child participate?"
"('sai_ss_m_arts_nmonth_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Martial Arts: During the most active period, about how many months per year did your child participate?"
"('famhx_ss_matgf_prob_scd_p', 'baseline_year_1_arm_1')_1.0",0.0,Medical History,maternal grandfather attempted or committed suicide
"('famhx_ss_matgm_prob_scd_p', 'baseline_year_1_arm_1')_0.0",0.0,Medical History,maternal grandmother attempted or committed suicide
"('famhx_ss_matgm_prob_scd_p', 'baseline_year_1_arm_1')_1.0",0.0,Medical History,maternal grandmother attempted or committed suicide
"('sai_ss_iskate_tspent_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,Ice or Inline Skating
"('cbcl_q76_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Behavior,Sleeps less than most kids Duerme menos que la mayoría de los/las niños(as)/jóvenes
"('sai_ss_m_arts_nyr_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,Martial Arts
"('famhx_ss_momdad_scd_p', 'baseline_year_1_arm_1')_0.0",0.0,Medical History,Either parent attempted or committed suicide
"('sai_ss_m_arts_nyr_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,Martial Arts
"('sai_ss_m_arts_nyr_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,Martial Arts
"('sai_ss_m_arts_nyr_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Martial Arts
"('sai_ss_iskate_tspent_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,Ice or Inline Skating
"('famhx_ss_momdad_scd_p', 'baseline_year_1_arm_1')_1.0",0.0,Medical History,Either parent attempted or committed suicide
"('sai_ss_iskate_tspent_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,Ice or Inline Skating
"('sai_ss_gym_tspent_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,Gymnastics
"('sai_ss_gym_tspent_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,Gymnastics
"('sai_ss_gym_tspent_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Gymnastics
"('sai_ss_fball_perwk_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Football
"('sai_ss_fball_tspent_p', 'baseline_year_1_arm_1')_6.0",0.0,Extracurricular,Football
"('sai_ss_fball_tspent_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,Football
"('sai_ss_fball_tspent_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,Football
"('sai_ss_fball_tspent_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Football
"('sai_ss_fball_perwk_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,Football
"('sai_ss_fball_perwk_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,Football
"('sai_ss_fball_perwk_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,Football
"('sai_ss_fball_perwk_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,Football
"('sai_ss_fball_perwk_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,Football
"('sai_ss_fball_nmonth_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Football: During the most active period, about how many months per year did your child participate?"
"('sai_ss_gym_perwk_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,Gymnastics
